,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,neighborhood
47,kLJfizeHMQqesp1K9mfUtg,via-quadronno-new-york,Via Quadronno,https://s3-media4.fl.yelpcdn.com/bphoto/snxeBbk3nLg67D85usWn9w/o.jpg,False,https://www.yelp.com/biz/via-quadronno-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,577,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.77277, 'longitude': -73.96514}","['delivery', 'pickup']",$$,"{'address1': '25 E 73rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['25 E 73rd St', 'New York, NY 10021']}",+12126509880,(212) 650-9880,15668.978331633487,Queens County
48,LO2kgBEQZJ-ceFbj6-UaEA,mos-general-brooklyn,Mo's General,https://s3-media1.fl.yelpcdn.com/bphoto/B_DxjmttLHVBS-a0j9xwlw/o.jpg,False,https://www.yelp.com/biz/mos-general-brooklyn?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,16,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.71562045514015, 'longitude': -73.9494481}",[],,"{'address1': '620 Lorimer St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['620 Lorimer St', 'Brooklyn, NY 11211']}",,,10901.463284290796,Queens County
49,QJzP0CCWMUbygdbiH-mVxw,t-roc-homestyle-cooking-brooklyn,T Roc Homestyle Cooking,https://s3-media2.fl.yelpcdn.com/bphoto/aPOOQ9B-ueEMtFyMgvIKlg/o.jpg,False,https://www.yelp.com/biz/t-roc-homestyle-cooking-brooklyn?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,92,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",3.5,"{'latitude': 40.6832611, 'longitude': -73.9229638}","['delivery', 'pickup']",$$,"{'address1': '194 Ralph Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['194 Ralph Ave', 'Brooklyn, NY 11233']}",+17184848844,(718) 484-8844,7706.952345673976,Queens County
0,DGhWO1sUWydVeR5j5ZZaMw,la-grande-boucherie-new-york-2,La Grande Boucherie,https://s3-media3.fl.yelpcdn.com/bphoto/b9URGcuuhnLq7J-__pHIng/o.jpg,False,https://www.yelp.com/biz/la-grande-boucherie-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,975,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7626274, 'longitude': -73.98084109999999}","['pickup', 'delivery']",$$$,"{'address1': '145 W 53rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['145 W 53rd St', 'New York, NY 10019']}",+12125107714,(212) 510-7714,2102.721860521102,New York County
1,xt4sa64WOrpJvZBDPNPNYg,jacobs-pickles-new-york,Jacob's Pickles,https://s3-media1.fl.yelpcdn.com/bphoto/yU9q4U1WSk6diDF0dcA9ag/o.jpg,False,https://www.yelp.com/biz/jacobs-pickles-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,4735,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7866504411994, 'longitude': -73.9755284786224}","['pickup', 'delivery']",$$,"{'address1': '509 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['509 Amsterdam Ave', 'New York, NY 10024']}",+12124705566,(212) 470-5566,614.9037210564601,New York County
2,J3NT61-AH5d5Gu5tFJhYSw,the-cabin-nyc-new-york-2,The Cabin NYC,https://s3-media1.fl.yelpcdn.com/bphoto/ltogfbjGrXkKxrhipgWkBg/o.jpg,False,https://www.yelp.com/biz/the-cabin-nyc-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,402,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.72393, 'longitude': -73.98383}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '205 E 4th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['205 E 4th St', 'New York, NY 10009']}",+12127770454,(212) 777-0454,6406.54199380865,New York County
3,8SehQovJOuQDLbtzLLYLyw,rh-rooftop-restaurant-new-york-new-york-2,RH Rooftop Restaurant New York,https://s3-media4.fl.yelpcdn.com/bphoto/A2Af1PeGhTFRtlCkxbogyg/o.jpg,False,https://www.yelp.com/biz/rh-rooftop-restaurant-new-york-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,547,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.73985, 'longitude': -74.00639}",[],$$$,"{'address1': '9 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['9 9th Ave', 'New York, NY 10014']}",+12122172210,(212) 217-2210,5209.274441522753,New York County
4,VvsZAnEwU4c8Xkyrzx05Nw,anytime-new-york-2,Anytime,https://s3-media3.fl.yelpcdn.com/bphoto/ZCynTTqe0O1JtxKRozmWHA/o.jpg,False,https://www.yelp.com/biz/anytime-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1928,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 40.74776270790539, 'longitude': -73.9867793576711}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '23 W 32nd St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['23 W 32nd St', 'Fl 3', 'New York, NY 10001']}",+16466697733,(646) 669-7733,3815.5458510677777,New York County
5,BsDu_kup3lJ2QHb-Botpeg,covacha-new-york,Covacha,https://s3-media4.fl.yelpcdn.com/bphoto/8JLKNy0d0RU_ReMYCIhCXA/o.jpg,False,https://www.yelp.com/biz/covacha-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,69,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.78110489839311, 'longitude': -73.97644500326436}","['pickup', 'delivery']",$$,"{'address1': '368 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['368 Columbus Ave', 'New York, NY 10023']}",+12127122929,(212) 712-2929,119.76746222300162,New York County
6,fVbUVAiLiGgLA_nxBFxyww,thursday-kitchen-new-york,Thursday Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/kx6lT4K3kNV8ZUauntNQhA/o.jpg,False,https://www.yelp.com/biz/thursday-kitchen-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1537,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.72761, 'longitude': -73.98373}","['pickup', 'delivery']",$$,"{'address1': '424 E 9th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['424 E 9th St', 'New York, NY 10009']}",,,6005.082600090293,New York County
7,PYmjoid5P-Mw8dkkKxZy6w,harvest-kitchen-new-york,Harvest Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/aMEtPQ1DHEfLuSkyhTVkTA/o.jpg,False,https://www.yelp.com/biz/harvest-kitchen-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,237,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.777697, 'longitude': -73.978357}","['pickup', 'delivery']",$$,"{'address1': '269 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['269 Columbus Ave', 'New York, NY 10023']}",+16468700810,(646) 870-0810,400.83146522298415,New York County
8,jjJc_CrkB2HodEinB6cWww,lovemama-new-york,LoveMama,https://s3-media1.fl.yelpcdn.com/bphoto/bLlFKTlVuLfmF-lIDGIjZA/o.jpg,False,https://www.yelp.com/biz/lovemama-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,5811,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 40.730408722512074, 'longitude': -73.98612673033213}","['pickup', 'delivery']",$$,"{'address1': '174 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['174 2nd Ave', 'New York, NY 10003']}",+12122545370,(212) 254-5370,5712.833259182802,New York County
9,WNOUPEZ6J8SZVSaK6Q3e-A,porto-by-antonio-north-bergen-2,Porto By Antonio,https://s3-media2.fl.yelpcdn.com/bphoto/VDH1EWVA0rOBJrjhN5Z2Qw/o.jpg,False,https://www.yelp.com/biz/porto-by-antonio-north-bergen-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,803,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.8048834508642, 'longitude': -73.9934416639218}","['pickup', 'delivery']",$$,"{'address1': '8921 Old River Rd', 'address2': None, 'address3': '', 'city': 'North Bergen', 'zip_code': '07047', 'country': 'US', 'state': 'NJ', 'display_address': ['8921 Old River Rd', 'North Bergen, NJ 07047']}",+12019417107,(201) 941-7107,2924.113389219158,New York County
10,XsElXaLxUPKquI78poB8yw,maison-pickle-new-york,Maison Pickle,https://s3-media3.fl.yelpcdn.com/bphoto/c14z3uqQ-s1-P97Vian0TA/o.jpg,False,https://www.yelp.com/biz/maison-pickle-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1351,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.7870473, 'longitude': -73.9781361}","['pickup', 'delivery']",$$,"{'address1': '2315 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['2315 Broadway', 'New York, NY 10024']}",+12124969100,(212) 496-9100,628.74153411857,New York County
11,ETgJqJHV7BW6pIr9Ox74sA,amélie-new-york,Amélie,https://s3-media4.fl.yelpcdn.com/bphoto/cSDgVuPMnJgMLTrTNSEXug/o.jpg,False,https://www.yelp.com/biz/am%C3%A9lie-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,2778,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.7327, 'longitude': -73.99766}","['pickup', 'delivery']",$$$,"{'address1': '22 W 8th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['22 W 8th St', 'New York, NY 10011']}",+12125332962,(212) 533-2962,5672.539007416736,New York County
12,vQcK7BH6maW9dAZWJOuW3Q,the-mermaid-inn-new-york-2,The Mermaid Inn,https://s3-media3.fl.yelpcdn.com/bphoto/clu1t11N921Td56I55DZCg/o.jpg,False,https://www.yelp.com/biz/the-mermaid-inn-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1231,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.7887398925594, 'longitude': -73.9744491607132}","['pickup', 'delivery']",$$,"{'address1': '570 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['570 Amsterdam Ave', 'New York, NY 10024']}",+12127997400,(212) 799-7400,864.1130379115507,New York County
13,xTWpl9DgIkkr5B8h8_xUpA,lokal-83-mediterranean-kitchen-new-york-2,Lokal 83 Mediterranean Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/GcrWkRztvAX2S-Eb1PtkzQ/o.jpg,False,https://www.yelp.com/biz/lokal-83-mediterranean-kitchen-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,403,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7842696, 'longitude': -73.9734941}","['pickup', 'delivery']",$$,"{'address1': '473 Columbus Ave', 'address2': '83rd street', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['473 Columbus Ave', '83rd street', 'New York, NY 10024']}",+12125955554,(212) 595-5554,483.9615067889066,New York County
14,ME0627wYk0ikhX2yf1fN7w,haven-riverfront-restaurant-and-bar-edgewater-2,HAVEN Riverfront Restaurant and Bar,https://s3-media1.fl.yelpcdn.com/bphoto/gLE16B4ah4lTJ1LfSYBIZg/o.jpg,False,https://www.yelp.com/biz/haven-riverfront-restaurant-and-bar-edgewater-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1038,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.803426, 'longitude': -73.9907}",['delivery'],$$$,"{'address1': '2 Main St', 'address2': 'Ste G', 'address3': '', 'city': 'Edgewater', 'zip_code': '07020', 'country': 'US', 'state': 'NJ', 'display_address': ['2 Main St', 'Ste G', 'Edgewater, NJ 07020']}",+12019431900,(201) 943-1900,2678.859669401175,New York County
15,XsXLVWr1UZWVhKThNvNiaA,blue-willow-夜来湘-new-york-2,Blue Willow 夜来湘,https://s3-media2.fl.yelpcdn.com/bphoto/1E59vOqmXZHBlJe0lLBHtA/o.jpg,False,https://www.yelp.com/biz/blue-willow-%E5%A4%9C%E6%9D%A5%E6%B9%98-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,445,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.5,"{'latitude': 40.76292, 'longitude': -73.976546}","['pickup', 'delivery']",,"{'address1': '40 W 56th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 56th St', 'New York, NY 10019']}",+12122132299,(212) 213-2299,2053.2975640775708,New York County
16,YDHUVTkQ5ioHaPOMVwQjWQ,dagon-new-york,Dagon,https://s3-media1.fl.yelpcdn.com/bphoto/IRK7QU8mjrkiUpW1ZpS9Yg/o.jpg,False,https://www.yelp.com/biz/dagon-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,130,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.791129, 'longitude': -73.973913}","['pickup', 'delivery']",$$$,"{'address1': '2454 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['2454 Broadway', 'New York, NY 10024']}",+12128732466,(212) 873-2466,1133.257703400346,New York County
17,JYNBy2r3LVhJbLHE1bASfg,the-smith-new-york-3,The Smith,https://s3-media1.fl.yelpcdn.com/bphoto/93G45TS0FUpmfCSAJ5e9iA/o.jpg,False,https://www.yelp.com/biz/the-smith-new-york-3?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1878,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7716201269986, 'longitude': -73.9818377981476}","['pickup', 'delivery']",$$,"{'address1': '1900 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1900 Broadway', 'New York, NY 10023']}",+12124965700,(212) 496-5700,1138.8421911061625,New York County
18,hdiuRS9sVZSMReZm4oV5SA,da-andrea-new-york,Da Andrea,https://s3-media3.fl.yelpcdn.com/bphoto/yBl-VKDfH4vqF_YavQgQaw/o.jpg,False,https://www.yelp.com/biz/da-andrea-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1159,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.736218, 'longitude': -73.99597}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '35 W 13th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['35 W 13th St', 'New York, NY 10011']}",+12123671979,(212) 367-1979,5251.390876051636,New York County
19,uoT2_Wrt1noD6kZOID7tUg,jane-restaurant-new-york,Jane Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/J5TWsxXoC_N7KEk2Dp-CwQ/o.jpg,False,https://www.yelp.com/biz/jane-restaurant-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,3315,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.7273779, 'longitude': -74.00025}","['pickup', 'delivery']",$$,"{'address1': '100 W Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['100 W Houston St', 'New York, NY 10012']}",+12122547000,(212) 254-7000,6297.049055748295,New York County
20,quTCBKTDcP2MWRM8jqiAQg,genesis-house-new-york-5,Genesis House,https://s3-media3.fl.yelpcdn.com/bphoto/Ifr7KLHjOyfX7LuV6OqFcw/o.jpg,False,https://www.yelp.com/biz/genesis-house-new-york-5?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,38,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 40.74149, 'longitude': -74.00846}",[],,"{'address1': '40A 10th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['40A 10th Ave', 'New York, NY 10014']}",+18554440836,(855) 444-0836,5121.200894430163,New York County
21,7ERwg_4Kiaq1ezKTSSv7pg,taqueria-86-new-york,Taqueria 86,https://s3-media2.fl.yelpcdn.com/bphoto/Go99acAiyA8VmOYwLesLgg/o.jpg,False,https://www.yelp.com/biz/taqueria-86-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,45,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 40.793, 'longitude': -73.97214}","['pickup', 'delivery']",,"{'address1': '210 W 94th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['210 W 94th St', 'New York, NY 10025']}",+19176757727,(917) 675-7727,1372.9094521479772,New York County
22,UA2M9QFZghe-9th2KwLoWQ,burger-and-lobster-flatiron-nyc-new-york,Burger & Lobster - Flatiron NYC,https://s3-media1.fl.yelpcdn.com/bphoto/2Z3Cn2sDxitAmWJYTdrkpA/o.jpg,False,https://www.yelp.com/biz/burger-and-lobster-flatiron-nyc-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,5576,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.74007, 'longitude': -73.99344}","['pickup', 'delivery']",$$,"{'address1': '39 W 19th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['39 W 19th St', 'New York, NY 10011']}",+16468337532,(646) 833-7532,4779.634046557222,New York County
23,TfYOx6Ql-wWdjGpgVaNcpQ,de-novo-edgewater-edgewater-2,De Novo Edgewater,https://s3-media2.fl.yelpcdn.com/bphoto/R-veNqO08pc49IuCfrUAKw/o.jpg,False,https://www.yelp.com/biz/de-novo-edgewater-edgewater-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,240,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.8268814086914, 'longitude': -73.973518371582}",[],$$$,"{'address1': '1257 River Rd', 'address2': '', 'address3': None, 'city': 'Edgewater', 'zip_code': '07020', 'country': 'US', 'state': 'NJ', 'display_address': ['1257 River Rd', 'Edgewater, NJ 07020']}",+12014966161,(201) 496-6161,5070.40687662379,New York County
24,0CjK3esfpFcxIopebzjFxA,joes-shanghai-new-york-2,Joe's Shanghai,https://s3-media4.fl.yelpcdn.com/bphoto/xM4eGRjk_EfSc1V8MdkRXw/o.jpg,False,https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,6637,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.7156608, 'longitude': -73.9967012}","['pickup', 'delivery']",$$,"{'address1': '46 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Bowery St', 'New York, NY 10013']}",+12122338888,(212) 233-8888,7480.809200518663,New York County
25,Fit_iIDn__NPVZpVlKFBFQ,osteria-106-new-york,Osteria 106,https://s3-media3.fl.yelpcdn.com/bphoto/wtQCH7OgoOrTYPLb0C0d-g/o.jpg,False,https://www.yelp.com/biz/osteria-106-new-york?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,170,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.79894, 'longitude': -73.96174}","['pickup', 'delivery']",$$,"{'address1': '53 W 106 St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['53 W 106 St', 'New York, NY 10025']}",+16468337614,(646) 833-7614,2385.8255308593593,New York County
26,00kdvS6FY0gTN5BV03tx5Q,peak-new-york-2,Peak,https://s3-media1.fl.yelpcdn.com/bphoto/faZeOd9R7d-xnU23NL4ZZA/o.jpg,False,https://www.yelp.com/biz/peak-new-york-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,206,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 40.7541644, 'longitude': -74.0009082}",[],$$$$,"{'address1': '30 Hudson Yards', 'address2': 'Fl 101', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['30 Hudson Yards', 'Fl 101', 'New York, NY 10001']}",+13322048540,(332) 204-8540,3599.0181522282332,New York County
