,postal_code,State,City,CountyName,2021
22653,58228,ND,Emerado,Grand Forks County,150395
22654,43504,OH,Berkey,Lucas County,226870
22655,62426,IL,Edgewood,Effingham County,73543
22656,13782,NY,Town Of Hamden,Delaware County,194135
22657,43442,OH,Lindsey,Sandusky County,136232
22658,43152,OH,South Bloomingville,Hocking County,155003
22659,85545,AZ,Roosevelt,Gila County,180482
22660,25245,WV,Given,Jackson County,158302
22662,56219,MN,Browns Valley,Traverse County,48862
22663,26750,WV,Piedmont,Mineral County,26538
22664,51338,IA,Everly,Clay County,105402
22665,55726,MN,Cromwell,Carlton County,191602
22666,36749,AL,Jones,Autauga County,199036
22667,61279,IL,Reynolds,Rock Island County,144447
22668,72047,AR,Enola,Faulkner County,181737
22669,71827,AR,Buckner,Lafayette County,50104
22670,26134,WV,Belmont,Pleasants County,117698
22671,47036,IN,Oldenburg,Franklin County,238394
22672,74552,OK,Kinta,Haskell County,131012
22673,4221,ME,Canton,Oxford County,186571
22674,43525,OH,Haskins,Wood County,233342
22676,42035,KY,Cunningham,Carlisle County,116942
22677,76372,TX,Newcastle,Young County,95587
22678,22716,VA,Castleton,Rappahannock County,481526
22679,24602,VA,North Tazewell,Tazewell County,43214
22680,40943,KY,Gray,Knox County,93491
22681,72832,AR,Coal Hill,Johnson County,68687
22682,98925,WA,Easton,Kittitas County,560130
22683,67019,KS,Burden,Cowley County,101837
22684,55918,MN,Brownsdale,Mower County,154652
22685,38348,TN,Lavinia,Carroll County,100208
22687,84632,UT,Fountain Green,Sanpete County,293256
22688,46365,IN,Mill Creek,La Porte County,234938
22689,58274,ND,Portland,Traill County,129027
22690,28649,NC,McGrady,Wilkes County,140275
22691,61349,IL,Ohio,Bureau County,100383
22692,36775,AL,Sardis,Dallas County,55953
22693,95387,CA,Patterson,Stanislaus County,618779
22694,37057,TN,Dixon Springs,Macon County,139771
22695,53940,WI,Lake Delton,Sauk County,185779
22697,50540,IA,Fonda,Pocahontas County,80840
22698,17855,PA,New Berlin,Union County,185151
22699,13071,NY,Town Of Genoa,Cayuga County,144764
22700,36034,AL,Goshen,Pike County,92390
22701,50229,IA,Norwalk,Warren County,321763
22702,54652,WI,Readstown,Vernon County,119710
22703,26866,WV,Upper Tract,Pendleton County,120673
22704,27885,NC,Swanquarter,Hyde County,138731
22705,74026,OK,Davenport,Lincoln County,65282
22706,92358,CA,Lytle Creek,San Bernardino County,349906
22707,99040,WA,Wellpinit,Stevens County,169848
22709,41274,KY,Wittensville,Johnson County,88964
22710,68423,NE,Pleasant Dale,Seward County,354777
22711,93529,CA,June Lake,Mono County,560713
22712,50517,IA,Bancroft,Kossuth County,102346
22713,66060,KS,Nortonville,Jefferson County,121713
22714,72125,AR,Perry,Perry County,83479
22715,28663,NC,Piney Creek,Alleghany County,234948
22716,68865,NE,Phillips,Hamilton County,252300
22717,47427,IN,Coal City,Owen County,131061
22719,3282,NH,Wentworth,Grafton County,228144
22720,88041,NM,Hanover,Grant County,110717
22721,65082,MO,Tuscumbia,Miller County,140224
22723,4551,ME,Bremen,Lincoln County,332236
22724,26292,WV,Thomas,Tucker County,83829
22725,4435,ME,Exeter,Penobscot County,176124
22726,37753,TN,Hartford,Cocke County,124630
22727,43337,OH,Morral,Marion County,157194
22728,71751,AR,Louann,Ouachita County,83308
22729,71841,AR,Gillham,Sevier County,111732
22730,62611,IL,Arenzville,Cass County,122036
22731,12960,NY,Town Of Moriah,Essex County,124700
22733,70761,LA,Norwood,East Feliciana Parish,166867
22734,72350,AR,Joiner,Mississippi County,47328
22735,64494,MO,Union Star,DeKalb County,173078
22736,31638,GA,Morven,Brooks County,120256
22737,97812,OR,Arlington,Gilliam County,217858
22738,63855,MO,Hornersville,Dunklin County,73120
22739,24473,VA,Rockbridge Baths,Rockbridge County,292766
22740,64670,MO,Pattonsburg,Daviess County,179165
22741,57048,SD,Montrose,McCook County,257069
22742,93239,CA,Kettleman City,Kings County,167049
22743,50149,IA,Lorimor,Union County,119709
22744,45788,OH,Lower Salem,Washington County,141012
22745,52053,IA,Holy Cross,Dubuque County,208464
22746,80428,CO,Clark,Routt County,725952
22747,16111,PA,East Fallowfield Township,Crawford County,142912
22749,17518,PA,Drumore Township,Lancaster County,337875
22750,62894,IL,Waltonville,Jefferson County,106573
22751,54850,WI,Bayfield,Bayfield County,323478
22752,83868,ID,Smelterville,Shoshone County,125495
22753,59349,MT,Terry,Prairie County,87189
22754,63087,MO,Valles Mines,Saint Francois County,204215
22755,58575,ND,Turtle Lake,McLean County,113397
22756,73647,OK,Foss,Washita County,49908
22757,24168,VA,Stanleytown,Henry County,81778
22758,66724,KS,Cherokee,Crawford County,67816
22759,49718,MI,Carp Lake,Emmet County,149115
22760,54027,WI,Wilson,Saint Croix County,235359
22761,52165,IA,Ridgeway,Winneshiek County,204196
22762,95369,CA,Snelling,Merced County,442798
22763,97410,OR,Azalea,Douglas County,356166
22765,15961,PA,Vintondale,Cambria County,150831
22766,34139,FL,Everglades,Collier County,272504
22767,47640,IN,Hazleton,Gibson County,98908
22768,97826,OR,Echo,Umatilla County,223854
22769,67451,KS,Hope,Dickinson County,127057
22770,61075,IL,Scales Mound,Jo Daviess County,141941
22771,63748,MO,Frohna,Perry County,197673
22772,22847,VA,Quicksburg,Shenandoah County,237693
22773,62893,IL,Walnut Hill,Marion County,116831
22774,25262,WV,Millwood,Jackson County,124420
22775,7878,NJ,Parsippany-Troy Hills Township,Morris County,384778
22776,53801,WI,Bagley,Grant County,85029
22777,92268,CA,Yucca Valley,San Bernardino County,445362
22778,78935,TX,Alleyton,Colorado County,293032
22779,46180,IN,Stilesville,Hendricks County,209999
22780,85632,AZ,San Simon,Cochise County,186403
22781,92368,CA,Helendale,San Bernardino County,232632
22782,5081,VT,Newbury,Orange County,173048
22783,14026,NY,Town of Lancaster,Erie County,242832
22784,72036,AR,Cotton Plant,Woodruff County,16186
22785,44454,OH,Petersburg,Mahoning County,156786
22786,31085,GA,Shady Dale,Jasper County,183740
22787,70658,LA,Reeves,Allen Parish,71776
22788,50625,IA,Dumont,Butler County,82114
22789,12482,NY,Town of Cairo,Greene County,224705
22790,16647,PA,Penn Township,Huntingdon County,217609
22791,62219,IL,Beckemeyer,Clinton County,99129
22792,73042,OK,Gracemont,Caddo County,79246
22793,61261,IL,Lyndon,Whiteside County,100668
22794,60072,IL,Ringwood,McHenry County,351544
22795,16820,PA,Haines Township,Centre County,201801
22797,18327,PA,Delaware Water Gap,Monroe County,246563
22798,74832,OK,Carney,Lincoln County,96450
22799,57248,SD,Lake Norden,Hamlin County,225609
22800,96038,CA,Grenada,Siskiyou County,202954
22801,80835,CO,Simla,Elbert County,241938
22802,80815,CO,Flagler,Kit Carson County,169376
22803,4776,ME,Sherman,Aroostook County,111907
22804,66097,KS,Winchester,Jefferson County,177068
22805,76455,TX,Gustine,Comanche County,124234
22806,73458,OK,Springer,Carter County,112321
22807,56016,MN,Clarks Grove,Freeborn County,171065
22808,50268,IA,What Cheer,Keokuk County,64283
22809,74428,OK,Council Hill,McIntosh County,122035
22810,29051,SC,Gable,Sumter County,117135
22811,52585,IA,Richland,Keokuk County,107440
22812,23004,VA,Palmyra,Fluvanna County,122647
22813,24313,VA,Barren Springs,Wythe County,112015
22814,55781,MN,Side Lake,Saint Louis County,262437
22815,80623,CO,Platteville,Weld County,325817
22816,31552,GA,Millwood,Ware County,164823
22817,52536,IA,Blakesburg,Wapello County,142572
22818,66035,KS,Highland,Doniphan County,106617
22819,97345,OR,Foster,Linn County,423242
22820,5161,VT,Weston,Windsor County,363340
22821,69155,NE,Paxton,Keith County,143764
22822,97450,OR,Langlois,Curry County,372455
22823,15060,PA,Midway,Washington County,144872
22824,95543,CA,Gasquet,Del Norte County,406129
22825,49915,MI,Caspian,Iron County,40169
22827,13744,NY,Barker,Broome County,159331
22828,12786,NY,Bethel,Sullivan County,222580
22829,29922,SC,Garnett,Jasper County,96433
22830,25873,WV,Mac Arthur,Raleigh County,74364
22831,47529,IN,Elnora,Daviess County,99983
22832,71961,AR,Oden,Montgomery County,124771
22833,59826,MT,Condon,Missoula County,610415
22834,13813,NY,Town Of Colesville,Broome County,148931
22835,57751,SD,Keystone,Pennington County,358611
22836,83286,ID,Weston,Franklin County,343782
22837,33438,FL,Canal Point,Palm Beach County,155120
22838,95651,CA,Lotus,El Dorado County,555075
22839,24613,VA,Bluefield,Tazewell County,74789
22840,45362,OH,Rossburg,Darke County,230685
22841,42323,KY,Beechmont,Muhlenberg County,80877
22842,95686,CA,Thornton,San Joaquin County,567645
22844,36738,AL,Faunsdale,Marengo County,95438
22845,80928,CO,Calhan,El Paso County,342623
22846,12406,NY,Middletown,Delaware County,185445
22847,61729,IL,Congerville,Woodford County,206238
22848,64643,MO,Hale,Carroll County,146162
22849,38328,TN,Darden,Henderson County,126821
22850,23968,VA,Skipwith,Mecklenburg County,98933
22851,69147,NE,Lewellen,Keith County,223312
22852,95345,CA,Midpines,Mariposa County,308857
22853,42275,KY,Roundhill,Butler County,107621
22854,84620,UT,Aurora,Sevier County,250304
22855,23413,VA,Nassawadox,Northampton County,129243
22856,5039,VT,Corinth,Orange County,218505
22857,70355,LA,Gheens,Lafourche Parish,121144
22858,42603,KY,Alpha,Wayne County,90218
22859,36559,AL,Fairhope,Baldwin County,466841
22860,53554,WI,Livingston,Grant County,148684
22861,4091,ME,Baldwin,Cumberland County,310902
22862,48735,MI,Gagetown,Tuscola County,87987
22863,94548,CA,Oakley,Contra Costa County,929630
22864,41602,KY,Auxier,Floyd County,66577
22865,45620,OH,Cheshire,Gallia County,97424
22866,61526,IL,Edelstein,Peoria County,213398
22867,40460,KY,Mount Vernon,Rockcastle County,57023
22868,73843,OK,Gage,Ellis County,68376
22870,4853,ME,North Haven,Knox County,359715
22871,40157,KY,Payneville,Meade County,159176
22872,17886,PA,Lewisburg,Union County,153543
22873,50069,IA,De Soto,Dallas County,216767
22874,4929,ME,Detroit,Somerset County,164506
22875,47162,IN,New Washington,Clark County,172505
22876,63454,MO,Maywood,Marion County,189279
22877,24981,WV,Hinton,Summers County,56405
22880,39656,MS,Oak Vale,Jefferson Davis County,85949
22881,18624,PA,Kidder Township,Carbon County,312668
22882,31756,GA,Hartsfield,Colquitt County,142985
22883,96104,CA,Cedarville,Modoc County,179709
22885,77476,TX,Fulshear,Fort Bend County,336879
22887,17508,PA,West Earl Township,Lancaster County,308965
22888,5036,VT,Brookfield,Orange County,275920
22889,26346,WV,Ellenboro,Ritchie County,74797
22890,12568,NY,Town of Plattekill,Ulster County,323859
22891,87527,NM,Dixon,Rio Arriba County,223590
22892,92059,CA,Pala,San Diego County,901017
22893,56240,MN,Graceville,Big Stone County,101805
22894,47577,IN,Saint Meinrad,Spencer County,158121
22895,49705,MI,Afton,Cheboygan County,126803
22896,41605,KY,Betsy Layne,Floyd County,83736
22897,58366,ND,Rolette,Rolette County,85387
22899,50542,IA,Goldfield,Wright County,91357
22900,41636,KY,Hi Hat,Floyd County,32820
22901,52649,IA,Salem,Henry County,127284
22902,89018,NV,Indian Springs,Clark County,314070
22903,47968,IN,New Ross,Montgomery County,162833
22904,16639,PA,Reade Township,Cambria County,68238
22905,56357,MN,Oak Park,Benton County,268167
22906,70637,LA,Dry Creek,Allen Parish,119203
22907,81025,CO,Boone,Pueblo County,159814
22908,97020,OR,Donald,Marion County,408888
22909,16843,PA,Hyde,Clearfield County,83367
22910,45876,OH,Fort Jennings,Putnam County,157525
22911,81643,CO,Mesa,Mesa County,437550
22912,71747,AR,Felsenthal,Union County,26419
22913,60935,IL,Essex,Kankakee County,231392
22914,85320,AZ,Aguila,Maricopa County,367219
22915,60959,IL,Piper City,Ford County,68019
22916,28101,NC,Mc Adenville,Gaston County,382280
22917,14729,NY,Town Of East Otto,Cattaraugus County,125753
22918,12763,NY,Mamakating,Sullivan County,202091
22920,52318,IA,Norway,Benton County,168895
22922,50163,IA,Dallas,Marion County,80164
22923,40022,KY,Finchville,Shelby County,356663
22924,21779,MD,Rohrersville,Washington County,390903
22925,99033,WA,Tekoa,Whitman County,172793
22926,50055,IA,Collins,Story County,155898
22927,51052,IA,Salix,Woodbury County,173315
22928,4255,ME,Greenwood,Oxford County,223520
22929,85554,AZ,Young,Gila County,275849
22930,67441,KS,Enterprise,Dickinson County,100280
22931,56039,MN,Granada,Martin County,160583
22932,6785,CT,Kent,Litchfield County,626359
22933,47175,IN,Taswell,Crawford County,113471
22934,15856,PA,Union Township,Clearfield County,139215
22936,63622,MO,Belgrade,Washington County,136521
22937,77475,TX,Hallettsville,Lavaca County,141530
22938,40145,KY,Leitchfield,Grayson County,118138
22939,74349,OK,Ketchum,Craig County,110777
22940,40903,KY,Barbourville,Knox County,70216
22941,62031,IL,Fieldon,Jersey County,92583
22942,56119,MN,Brewster,Nobles County,170198
22943,5350,VT,Readsboro,Bennington County,165683
22944,74944,OK,McCurtain,Haskell County,93337
22945,66857,KS,Le Roy,Coffey County,96158
22946,55990,MN,Wykoff,Fillmore County,202616
22947,98572,WA,Pe Ell,Lewis County,234408
22948,77624,TX,Woodville,Tyler County,170196
22949,63785,MO,Whitewater,Cape Girardeau County,180719
22952,80624,CO,Gill,Weld County,548440
22953,43932,OH,Irondale,Jefferson County,68713
22954,85264,AZ,Fort McDowell,Maricopa County,966602
22955,40209,KY,Louisville,Jefferson County,99257
22956,16826,PA,Blanchard,Centre County,159418
22958,41260,KY,Thelma,Johnson County,94729
22959,61777,IL,Wapella,Dewitt County,122608
22960,67583,KS,Turon,Reno County,66102
22961,80728,CO,Fleming,Logan County,202804
22962,77585,TX,Saratoga,Hardin County,123668
22964,66080,KS,Richmond,Franklin County,145049
22965,38390,TN,Clarksburg,Carroll County,142996
22966,66756,KS,Mulberry,Crawford County,45200
22967,16160,PA,Taylor Township,Lawrence County,89871
22968,21711,MD,Big Pool,Washington County,245530
22969,38725,MS,Benoit,Bolivar County,107225
22970,5826,VT,Craftsbury,Orleans County,243356
22971,17037,PA,Saville Township,Perry County,166049
22972,16136,PA,Koppel,Beaver County,92670
22973,4982,ME,Eustis,Franklin County,165701
22975,10517,NY,Cortlandt Manor,Westchester County,496970
22977,49840,MI,Gulliver,Schoolcraft County,139932
22978,29320,SC,Spartanburg,Spartanburg County,57290
22979,5154,VT,Saxtons River,Windham County,255350
22980,82433,WY,Meeteetse,Park County,238013
22981,14069,NY,Concord,Erie County,243935
22982,51542,IA,Honey Creek,Pottawattamie County,294484
22983,4455,ME,Lee,Penobscot County,146706
22985,5155,VT,Londonderry,Windham County,350141
22986,62462,IL,Sigel,Shelby County,149042
22987,75960,TX,Corrigan,Polk County,116734
22988,62244,IL,Fults,Monroe County,215265
22989,47832,IN,Bloomingdale,Parke County,116634
22990,74340,OK,Disney,Mayes County,124677
22991,21856,MD,Quantico,Wicomico County,194479
22992,29848,SC,Troy,Greenwood County,90554
22993,36205,AL,Anniston,Calhoun County,226356
22994,15358,PA,Centerville,Washington County,82422
22995,49276,MI,Riga,Lenawee County,215172
22996,13319,NY,Chadwicks,Oneida County,146782
22997,63653,MO,Leadwood,Saint Francois County,43899
22998,56725,MN,Goodridge,Pennington County,175408
22999,39861,GA,Jakin,Early County,111361
23000,15742,PA,Banks Township,Indiana County,85965
23001,56228,MN,Cosmos,Meeker County,100780
23002,28718,NC,Cedar Mountain,Transylvania County,232582
23003,49303,MI,Bailey,Muskegon County,204119
23004,50666,IA,Plainfield,Bremer County,144698
23005,50590,IA,Swea City,Kossuth County,53499
23006,62021,IL,Dorsey,Madison County,206679
23007,15620,PA,Derry Township,Westmoreland County,116470
23008,28026,NC,Kannapolis,Cabarrus County,233660
23009,74027,OK,Delaware,Nowata County,110900
23010,97326,OR,Blodgett,Benton County,396833
23011,80741,CO,Merino,Logan County,250633
23014,12494,NY,Town Of Olive,Ulster County,424600
23015,62058,IL,Livingston,Madison County,78591
23016,43802,OH,Adamsville,Muskingum County,151039
23017,53937,WI,Cazenovia,Richland County,176731
23018,22850,VA,Singers Glen,Rockingham County,249248
23021,47016,IN,Cedar Grove,Franklin County,240964
23022,63530,MO,Atlanta,Macon County,133254
23023,78339,TX,Banquete,Nueces County,96479
23024,31735,GA,Cobb,Sumter County,287258
23025,72550,AR,Locust Grove,Independence County,105191
23026,14717,NY,Town Of Caneadea,Allegany County,129048
23027,56723,MN,Fisher,Polk County,241971
23028,44802,OH,Alvada,Seneca County,195529
23030,26815,WV,Sugar Grove,Pendleton County,111962
23032,67035,KS,Cunningham,Kingman County,100641
23033,57363,SD,Mount Vernon,Davison County,179607
23035,31648,GA,Statenville,Echols County,79728
23036,37019,TN,Belfast,Marshall County,208942
23037,4050,ME,Long Island,Cumberland County,553901
23038,10535,NY,Town Of Yorktown,Westchester County,442063
23039,72680,AR,Leslie,Searcy County,110685
23040,47358,IN,Modoc,Randolph County,144863
23041,20896,MD,Garrett Park,Montgomery County,904282
23042,55367,MN,New Germany,Carver County,326801
23043,64428,MO,Burlington Junction,Nodaway County,96748
23044,97833,OR,Haines,Baker County,300847
23045,83846,ID,Wallace,Shoshone County,106073
23046,41631,KY,Harold,Floyd County,44892
23047,52171,IA,Waucoma,Fayette County,150923
23048,29516,SC,Blenheim,Marlboro County,69794
23049,96764,HI,Laupahoehoe,Hawaii County,488067
23050,84512,UT,Monticello,San Juan County,274444
23051,53922,WI,Burnett,Dodge County,231615
23052,55018,MN,Dennison,Goodhue County,382236
23054,73654,OK,Leedey,Dewey County,116184
23055,67047,KS,Fall River,Greenwood County,71748
23056,26575,WV,Hundred,Wetzel County,47993
23057,50480,IA,Titonka,Kossuth County,66378
23058,48885,MI,Sidney,Montcalm County,171160
23059,42236,KY,Herndon,Christian County,175552
23060,25140,WV,Naoma,Raleigh County,38576
23061,63626,MO,Cadet,Washington County,190103
23063,65566,MO,Viburnum,Iron County,79109
23064,12190,NY,Town Of Wells,Hamilton County,198345
23065,45654,OH,New Plymouth,Vinton County,133562
23066,76890,TX,Zephyr,Brown County,295333
23067,28611,NC,Collettsville,Caldwell County,125986
23068,1531,MA,New Braintree,Worcester County,357984
23069,68866,NE,Pleasanton,Buffalo County,246515
23070,5905,VT,Guildhall,Essex County,200005
23071,89001,NV,Alamo,Lincoln County,226637
23072,15771,PA,North Mahoning Township,Indiana County,152701
23074,13325,NY,Town Of West Turin,Lewis County,125792
23075,67149,KS,Viola,Sedgwick County,263836
23076,79532,TX,Loraine,Mitchell County,77285
23077,25444,WV,Slanesville,Hampshire County,167266
23078,78877,TX,Quemado,Maverick County,142592
23079,82442,WY,Ten Sleep,Washakie County,291858
23080,47531,IN,Evanston,Spencer County,190959
23081,83327,ID,Fairfield,Camas County,181555
23082,50535,IA,Early,Sac County,94384
23083,21659,DE,Seaford,Sussex County,185605
23084,12457,NY,Town Of Shandaken,Ulster County,548675
23085,69034,NE,Indianola,Red Willow County,131450
23086,50482,IA,Ventura,Cerro Gordo County,196902
23087,87537,NM,Hernandez,Rio Arriba County,176571
23088,79506,TX,Blackwell,Nolan County,93505
23089,56343,MN,Kensington,Douglas County,214485
23090,26238,WV,Buckhannon,Upshur County,78215
23091,72769,AR,Summers,Washington County,260804
23092,97534,OR,O Brien,Josephine County,293234
23093,89825,NV,Jackpot,Elko County,147612
23094,42344,KY,Graham,Muhlenberg County,53134
23095,42458,KY,Spottsville,Henderson County,112138
23097,66072,KS,Parker,Linn County,192456
23098,73650,OK,Hammon,Roger Mills County,140774
23099,49743,MI,Hawks,Presque Isle County,119579
23100,37731,TN,Eidson,Hancock County,113152
23101,83830,ID,Fernwood,Benewah County,208876
23102,13360,NY,Town Of Inlet,Hamilton County,340554
23103,61325,IL,Grand Ridge,La Salle County,129099
23104,36728,AL,Catherine,Wilcox County,112399
23106,12873,NY,Town of Salem,Washington County,200430
23107,87513,NM,Arroyo Hondo,Taos County,332247
23108,3595,NH,Carroll,Coos County,287602
23109,75477,TX,Roxton,Lamar County,93656
23110,98603,WA,Ariel,Cowlitz County,491104
23111,22831,VA,Hinton,Rockingham County,192785
23113,95007,CA,Boulder Creek,Santa Cruz County,799287
23114,40949,KY,Barbourville,Knox County,88510
23115,52235,IA,Hills,Johnson County,205463
23116,68404,NE,Martell,Lancaster County,395213
23117,79225,TX,Chillicothe,Hardeman County,41244
23119,54006,WI,Cushing,Polk County,179940
23120,44887,OH,Tiro,Crawford County,130633
23121,68643,NE,Leigh,Colfax County,177440
23122,38548,TN,Buffalo Valley,Putnam County,189043
23123,52620,IA,Bonaparte,Van Buren County,101002
23124,12765,NY,Town Of Neversink,Sullivan County,241059
23125,24221,VA,Blackwater,Lee County,94826
23126,1355,MA,New Salem,Franklin County,279627
23127,28775,NC,Scaly Mountain,Macon County,328054
23130,55757,MN,Kettle River,Carlton County,159692
23131,97466,OR,Powers,Coos County,167396
23133,50532,IA,Duncombe,Webster County,117922
23134,2722,MA,Fall River,Bristol County,483255
23135,78406,TX,Corpus Christi,Nueces County,81430
23136,52249,IA,Keystone,Benton County,140461
23137,45741,OH,Langsville,Meigs County,114737
23138,31011,GA,Chauncey,Dodge County,104950
23139,48456,MI,Minden City,Sanilac County,97202
23142,49728,MI,Eckerman,Chippewa County,132504
23143,62477,IL,West Union,Clark County,76367
23144,48845,MI,Hubbardston,Ionia County,117472
23145,63039,MO,Gray Summit,Franklin County,178639
23146,27953,NC,Manns Harbor,Dare County,264825
23147,82054,WY,Carpenter,Laramie County,363018
23148,74546,OK,Hartshorne,Pittsburg County,40946
23149,66854,KS,Hartford,Lyon County,108569
23150,59086,MT,Wilsall,Park County,528291
23151,95935,CA,Dobbins,Yuba County,346766
23152,93517,CA,Bridgeport,Mono County,368034
23154,51557,IA,Mondamin,Harrison County,137566
23155,48502,MI,Flint,Genesee County,44877
23156,84314,UT,Honeyville,Box Elder County,403133
23157,48754,MI,Owendale,Huron County,111890
23158,45841,OH,Jenera,Hancock County,173249
23159,74831,OK,Byars,McClain County,95383
23160,50257,IA,Truro,Madison County,184108
23161,78159,TX,Smiley,Gonzales County,113438
23162,72544,AR,Henderson,Baxter County,139608
23163,48426,MI,Decker,Sanilac County,110489
23164,47352,IN,Lewisville,Henry County,125944
23165,5361,VT,Whitingham,Windham County,263886
23166,51528,IA,Dow City,Crawford County,98255
23167,76538,TX,Jonesboro,Hamilton County,295351
23168,62625,IL,Cantrall,Sangamon County,235638
23169,77442,TX,Garwood,Colorado County,150987
23170,81058,CO,Manzanola,Otero County,116844
23171,52254,IA,Lost Nation,Clinton County,107111
23172,15347,PA,Chartiers Township,Washington County,141886
23173,12585,NY,Union Vale,Dutchess County,423118
23174,15848,PA,Brady Township,Clearfield County,127164
23176,14769,NY,Town Of Portland,Chautauqua County,126437
23177,4406,ME,Abbot,Piscataquis County,146299
23178,47859,IN,Marshall,Parke County,138963
23179,89046,NV,Searchlight,Clark County,204985
23180,82523,WY,Pavillion,Fremont County,256451
23181,3456,NH,Marlow,Cheshire County,235545
23183,99167,WA,Rice,Stevens County,320965
23184,64873,MO,Wentworth,Newton County,174892
23185,89042,NV,Panaca,Lincoln County,188905
23186,50123,IA,Humeston,Wayne County,75975
23187,30470,GA,Tarrytown,Montgomery County,155958
23189,2071,MA,Walpole,Norfolk County,651326
23190,95937,CA,Arbuckle,Colusa County,403291
23191,64421,MO,Amazonia,Andrew County,167579
23192,25266,WV,Newton,Clay County,99773
23193,79541,TX,Ovalo,Taylor County,291011
23194,82833,WY,Sheridan,Sheridan County,565976
23195,22935,VA,Dyke,Albemarle County,363900
23197,16938,PA,Morris Township,Tioga County,174095
23199,65080,MO,Tebbetts,Callaway County,247019
23200,61447,IL,Kirkwood,Warren County,93620
23202,58576,ND,Underwood,McLean County,155008
23203,53541,WI,Gratiot,Lafayette County,103821
23204,65754,MO,Spokane,Christian County,250324
23205,37715,TN,Clairfield,Claiborne County,47960
23206,70752,LA,Lakeland,Pointe Coupee Parish,211612
23208,64035,MO,Hardin,Ray County,93126
23209,56054,MN,Lafayette,Nicollet County,189602
23211,66872,KS,White City,Morris County,94557
23212,16440,PA,Venango Township,Crawford County,136695
23213,46104,IN,Arlington,Rush County,162688
23214,25981,WV,Quinwood,Greenbrier County,34164
23215,61567,IL,Topeka,Mason County,47101
23216,38617,MS,Coahoma,Coahoma County,61467
23217,52535,IA,Birmingham,Van Buren County,113664
23219,61925,IL,Dalton City,Moultrie County,130472
23220,39841,GA,Damascus,Early County,87930
23221,61774,IL,Stanford,McLean County,118110
23222,27813,NC,Wilson,Wilson County,123008
23223,71044,LA,Ida,Caddo Parish,73701
23224,55605,MN,Grand Portage,Cook County,354927
23225,72934,AR,Chester,Crawford County,96680
23227,83349,ID,Richfield,Lincoln County,189776
23228,80456,CO,Jefferson,Park County,349356
23229,95615,CA,Courtland,Sacramento County,553776
23231,12150,NY,Rotterdam Junction,Schenectady County,201666
23232,41034,KY,Dover,Mason County,105527
23233,99012,WA,Fairfield,Spokane County,345853
23235,56527,MN,Deer Creek,Otter Tail County,190005
23237,42085,KY,Water Valley,Graves County,69904
23238,66078,KS,Princeton,Franklin County,207555
23239,54530,WI,Hawkins,Rusk County,114800
23240,51439,IA,Charter Oak,Crawford County,90131
23241,26845,WV,Old Fields,Hardy County,151701
23242,59006,MT,Ballantine,Yellowstone County,282262
23243,48627,MI,Roscommon,Roscommon County,213758
23245,79012,TX,Boys Ranch,Potter County,356968
23246,65601,MO,Aldrich,Polk County,163881
23247,66834,KS,Alta Vista,Wabaunsee County,106646
23248,31309,GA,Fleming,Liberty County,185603
23249,51235,IA,Doon,Lyon County,174073
23250,47280,IN,Taylorsville,Bartholomew County,155224
23251,68331,NE,Cortland,Gage County,219465
23252,36071,AL,Rutledge,Crenshaw County,82743
23253,78663,TX,Round Mountain,Blanco County,692552
23254,21841,MD,Newark,Worcester County,272653
23255,68716,NE,Beemer,Cuming County,139284
23256,26372,WV,Buckhannon,Upshur County,136098
23257,22654,VA,Star Tannery,Frederick County,307964
23258,57037,SD,Irene,Turner County,96647
23259,96148,CA,Tahoe Vista,Placer County,764528
23260,1379,MA,Wendell,Franklin County,229614
23261,49760,MI,Moran,Mackinac County,142362
23262,8553,NJ,Rocky Hill,Somerset County,553386
23263,65054,MO,Jefferson City,Cole County,210285
23264,55953,MN,Lyle,Mower County,139592
23265,17262,PA,Fannett Township,Franklin County,213314
23266,97416,OR,Camas Valley,Douglas County,274434
23267,5652,VT,Eden,Lamoille County,195650
23268,61489,IL,Williamsfield,Knox County,92438
23269,15686,PA,Kiskiminetas Township,Armstrong County,187245
23270,26852,WV,Purgitsville,Hampshire County,142876
23271,15698,PA,South Huntingdon Township,Westmoreland County,114707
23272,72531,AR,Elizabeth,Baxter County,162154
23273,56019,MN,Comfrey,Brown County,180082
23274,95728,CA,Soda Springs,Placer County,781090
23275,63732,MO,Altenburg,Cape Girardeau County,198892
23276,52160,IA,New Albin,Allamakee County,145134
23277,51639,IA,Farragut,Fremont County,115126
23278,16868,PA,Pine Grove Mills,Centre County,254026
23279,76649,TX,Iredell,Bosque County,156368
23280,36052,AL,Pike Road,Montgomery County,379280
23281,77597,TX,Wallisville,Chambers County,249613
23282,73090,OK,Union City,Canadian County,149319
23284,62046,IL,Hamel,Madison County,215691
23285,40346,KY,Means,Menifee County,88340
23286,97149,OR,Neskowin,Tillamook County,547890
23287,65237,MO,Bunceton,Cooper County,173263
23288,60960,IL,Rankin,Vermilion County,52555
23289,3457,NH,Nelson,Cheshire County,343279
23290,34140,FL,Goodland,Collier County,448138
23291,61441,IL,Ipava,Fulton County,68497
23292,97377,OR,Shedd,Linn County,454209
23294,52035,IA,Colesburg,Delaware County,140329
23295,67344,KS,Elk City,Montgomery County,91602
23296,98585,WA,Silver Creek,Lewis County,244293
23297,49934,MI,Hubbell,Houghton County,60489
23298,68872,NE,Saint Libory,Howard County,249316
