postal_code,State,City,CountyName,2021
54536,WI,Hurley,Iron County,61360
65730,MO,Powell,McDonald County,169988
17010,PA,Campbelltown,Lebanon County,200256
25044,WV,Artie,Raleigh County,50149
55973,MN,Sargeant,Mower County,284539
38036,TN,Gallaway,Fayette County,63027
95837,CA,Nicolaus,Sutter County,896179
20612,MD,Hughesville,Charles County,303012
74724,OK,Bethel,McCurtain County,72683
99014,WA,Cheney,Spokane County,261701
8038,NJ,Lower Alloways Creek Township,Salem County,101959
51242,IA,Lester,Lyon County,161362
99322,WA,Bickleton,Klickitat County,212857
72107,AR,Plumerville,Conway County,81490
16250,PA,Cowanshannock Township,Armstrong County,54795
13479,NY,New Hartford,Oneida County,178651
61775,IL,Strawn,Livingston County,116506
15615,PA,North Huntingdon Township,Westmoreland County,166590
95939,CA,Elk Creek,Glenn County,328446
49822,MI,Deerton,Alger County,165259
75782,TX,Poynor,Henderson County,209150
59528,MT,Hingham,Hill County,172551
96014,CA,Callahan,Siskiyou County,255494
8314,NJ,Maurice River Township,Cumberland County,107988
84051,UT,Duchesne,Duchesne County,283994
58258,ND,Mekinock,Grand Forks County,225590
51552,IA,Marne,Cass County,115581
74843,OK,Fitzhugh,Pontotoc County,160690
68846,NE,Hordville,Hamilton County,186799
77443,TX,Wharton,Wharton County,121215
75849,TX,Crockett,Houston County,102406
43036,OH,Magnetic Springs,Union County,109760
58768,ND,Norwich,McHenry County,260080
51444,IA,Halbur,Carroll County,113116
13062,NY,Town of Dryden,Tompkins County,199418
41567,KY,Stone,Pike County,62785
12441,NY,Town Of Shandaken,Ulster County,348481
14027,NY,Town Of Brant,Erie County,195402
99147,WA,Creston,Lincoln County,429873
66732,KS,Elsmore,Allen County,96217
52660,IA,Yarmouth,Des Moines County,157694
84719,UT,Brian Head,Iron County,235189
48411,MI,Goodrich,Genesee County,200219
17952,PA,Mary D,Schuylkill County,57591
23976,VA,Charlotte Court House,Charlotte County,114617
43740,OH,Gratiot,Licking County,148559
83011,WY,Jackson,Teton County,919033
18220,PA,Delano Township,Schuylkill County,39385
36550,AL,Little River,Baldwin County,166951
18437,PA,Buckingham Township,Wayne County,176662
22820,VA,Criders,Rockingham County,214485
28629,NC,West Jefferson,Ashe County,250019
18953,PA,Nockamixon Township,Bucks County,395675
98255,WA,Hamilton,Skagit County,289817
22641,VA,Strasburg,Shenandoah County,300787
8219,NJ,Villas,Cape May County,257512
77987,TX,Yoakum,Lavaca County,126861
78536,TX,Rio Grande City,Starr County,75467
28424,NC,Whiteville,Columbus County,67795
99018,WA,Latah,Spokane County,247004
43408,OH,Genoa,Ottawa County,91379
35751,AL,Hollytree,Jackson County,129099
19523,PA,Robeson Township,Berks County,360381
72139,AR,Russell,White County,47905
95950,CA,Grimes,Colusa County,240778
61316,IL,Cedar Point,La Salle County,83163
97414,OR,Broadbent,Coos County,283096
73720,OK,Hennessey,Kingfisher County,102615
84063,UT,Randlett,Uintah County,244297
63539,MO,Ethel,Macon County,167175
17946,PA,West Mahanoy Township,Schuylkill County,27284
13483,NY,Town Of Florence,Oneida County,113720
52355,IA,Webster,Keokuk County,113250
80822,CO,Joes,Yuma County,212598
72166,AR,Tichnor,Arkansas County,84926
59916,MT,Essex,Flathead County,383019
1243,MA,Middlefield,Hampshire County,253926
73441,OK,Leon,Love County,92384
60934,IL,Emington,Livingston County,113217
15959,PA,Conemaugh Township,Somerset County,60826
67492,KS,Woodbine,Dickinson County,83357
57021,SD,Davis,Turner County,224311
76429,TX,Caddo,Palo Pinto County,328630
99631,AK,Moose Pass,Kenai Peninsula Borough,235943
84763,UT,Springdale,Washington County,585335
18622,PA,Huntington Township,Luzerne County,176198
12987,NY,Town Of Jay,Essex County,192273
42254,KY,LaFayette,Christian County,102052
53127,WI,Genesee,Waukesha County,258729
15420,PA,Redstone Township,Fayette County,47253
72747,AR,Maysville,Benton County,197186
16622,PA,Cass Township,Huntingdon County,167270
73758,OK,Manchester,Grant County,78543
56660,MN,Mizpah,Koochiching County,119958
67458,KS,Longford,Clay County,126564
14537,NY,Newark,Wayne County,117943
56546,MN,Georgetown,Clay County,187643
64167,MO,Kansas City,Jackson County,527415
43768,OH,Old Washington,Guernsey County,89680
71839,AR,Garland,Miller County,37088
26209,WV,Snowshoe,Pocahontas County,104035
89422,NV,Mina,Mineral County,35996
15660,PA,Irwin,Westmoreland County,127546
21824,MD,Ewell,Somerset County,64182
78564,TX,New Falcon,Zapata County,88980
15646,PA,Donegal Township,Westmoreland County,172968
53939,WI,Kingston,Green Lake County,112824
44049,OH,Kipton,Lorain County,111939
73744,OK,Hitchcock,Blaine County,69864
52220,IA,Marengo,Iowa County,167597
1338,MA,Buckland,Franklin County,280706
21765,MD,Woodbine,Howard County,488272
66527,KS,Powhattan,Brown County,138559
67072,KS,Latham,Butler County,51391
49458,MI,Fountain,Mason County,110518
72585,AR,Pineville,Izard County,100261
56162,MN,Ormsby,Watonwan County,136831
38949,MS,Paris,Lafayette County,150091
40350,KY,Moorefield,Fleming County,106807
24536,VA,Coleman Falls,Bedford County,223092
45893,OH,Columbus Grove,Putnam County,88850
55780,MN,Barnum,Carlton County,192249
72005,AR,Amagon,Jackson County,46349
82945,WY,Superior,Sweetwater County,69278
15863,PA,Henderson Township,Jefferson County,55876
63451,MO,Leonard,Knox County,186505
29338,SC,Inman,Spartanburg County,72523
29665,SC,Seneca,Oconee County,121732
58001,ND,Wahpeton,Richland County,109914
95559,CA,Myers Flat,Humboldt County,360439
49902,MI,Alpha,Iron County,63303
25534,WV,Ranger,Lincoln County,31279
42032,KY,Columbus,Hickman County,34215
83526,ID,Ferdinand,Idaho County,237403
19731,DE,Port Penn,New Castle County,192063
17944,PA,Branch Township,Schuylkill County,85699
15020,PA,Forward Township,Allegheny County,123437
57725,SD,Caputa,Pennington County,376795
19486,PA,Upper Gwynedd Township,Montgomery County,399107
58035,ND,Galesburg,Traill County,156653
45164,OH,Port William,Clinton County,67111
61417,IL,Berwick,Warren County,88164
80830,CO,Matheson,Elbert County,279930
47580,IN,Schnellville,Dubois County,216694
77412,TX,Columbus,Colorado County,209870
58731,ND,Deering,McHenry County,178020
19358,PA,Modena,Chester County,176526
13632,NY,Depauville,Jefferson County,126327
43151,OH,Midway,Madison County,116009
63538,MO,Elmer,Macon County,156281
45328,OH,Gettysburg,Darke County,109207
67073,KS,Lehigh,Marion County,96552
49960,MI,Ontonagon,Ontonagon County,41780
18256,PA,Black Creek Township,Luzerne County,134068
36476,AL,River Falls,Covington County,104540
79733,TX,Forsan,Howard County,134511
47871,IN,Terre Haute,Vigo County,92230
95488,CA,Westport,Mendocino County,515437
85141,AZ,Eloy,Pinal County,107816
31821,GA,Omaha,Stewart County,79042
5084,VT,Pomfret,Windsor County,384152
95698,CA,Woodland,Yolo County,671159
52257,IA,Luzerne,Benton County,162960
68785,NE,Waterbury,Dixon County,190727
12886,NY,Town of Whitehall,Washington County,214907
72827,AR,Bluffton,Yell County,86569
14135,NY,Town Of Sheridan,Chautauqua County,150819
56276,MN,Odessa,Big Stone County,81198
66008,KS,Bendena,Doniphan County,150857
77950,TX,Austwell,Refugio County,133858
98834,WA,Methow,Okanogan County,303023
91931,CA,Descanso,San Diego County,499990
82324,WY,Elk Mountain,Carbon County,197307
99135,WA,Hartline,Grant County,187678
18910,PA,Bedminster Township,Bucks County,548328
67023,KS,Cambridge,Cowley County,110416
58036,ND,Gardner,Cass County,248050
4408,ME,Great Pond,Hancock County,124665
41735,KY,Delphia,Perry County,46472
46379,IN,Lake Village,Newton County,55418
58273,ND,Hoople,Walsh County,58844
67131,KS,Rock,Cowley County,158054
74463,OK,Taft,Muskogee County,35212
76533,TX,Temple,Bell County,216286
99345,WA,Paterson,Benton County,291858
56519,MN,Borup,Norman County,156838
87064,NM,Youngsville,Rio Arriba County,278753
73727,OK,Carrier,Garfield County,139671
66758,KS,Neosho Falls,Woodson County,74621
62459,IL,Willow Hill,Jasper County,80227
51029,IA,Larrabee,Cherokee County,88567
89311,NV,Ely,White Pine County,137659
8329,NJ,Commercial Township,Cumberland County,139783
29331,SC,Enoree,Spartanburg County,92379
24984,WV,Waiteville,Monroe County,53239
12750,NY,Delaware,Sullivan County,269261
41534,KY,Hellier,Pike County,31594
22976,VA,Roseland,Nelson County,207843
29932,SC,Luray,Hampton County,83205
57047,SD,Monroe,Turner County,103862
13472,NY,Webb,Herkimer County,281077
99605,AK,Hope,Kenai Peninsula Borough,201980
70076,LA,Mount Airy,Saint John the Baptist Parish,91261
16244,PA,Cowanshannock Township,Armstrong County,59226
35990,AL,Walnut Grove,Etowah County,85876
64166,MO,Kansas City,Jackson County,369580
91948,CA,Mount Laguna,San Diego County,290014
99034,WA,Tumtum,Stevens County,251718
50473,IA,Scarville,Winnebago County,92605
12512,NY,Wappinger,Dutchess County,398097
45155,OH,Mowrystown,Highland County,52068
13364,NY,Plainfield,Otsego County,92418
4490,ID,Codyville Plantation,Teton County,132670
60183,IL,Campton Hills,Kane County,255972
23021,VA,Susan,Mathews County,340983
24086,VA,Pearisburg,Giles County,164489
74577,OK,Whitesboro,LeFlore County,93122
38946,MS,Morgan City,Leflore County,55998
17537,PA,West Lampeter Township,Lancaster County,298035
28342,NC,Falcon,Cumberland County,132126
60129,IL,Esmond,DeKalb County,181353
41367,KY,Chavies,Perry County,68425
98222,WA,Olga,San Juan County,762255
21650,MD,Massey,Kent County,233750
3832,NH,Eaton,Carroll County,381826
56663,MN,Pennington,Beltrami County,165685
12176,NY,Town of Greenville,Greene County,239523
15560,PA,Stonycreek Township,Somerset County,98412
43005,OH,Bladensburg,Knox County,105414
68014,NE,Bruno,Butler County,164872
68419,NE,Panama,Lancaster County,227825
17763,PA,Mcintyre Township,Lycoming County,115848
93603,CA,Badger,Tulare County,492383
59053,MT,Martinsdale,Meagher County,200951
17920,PA,Aristes,Columbia County,64645
22731,VA,Aroda,Madison County,284175
17311,PA,Jefferson,York County,185697
72572,AR,Saffell,Lawrence County,83426
99149,WA,Malden,Whitman County,78688
8042,NJ,Springfield Township,Burlington County,266987
13087,NY,Town Of Preble,Cortland County,198444
47860,IN,Mecca,Parke County,37023
64686,MO,Utica,Livingston County,79225
4733,ME,Benedicta,Aroostook County,179140
71651,AR,Jersey,Bradley County,68410
47035,IN,New Trenton,Franklin County,151461
95923,CA,Canyon Dam,Plumas County,327758
2815,RI,Scituate,Providence County,395320
77452,TX,Bellville,Austin County,263770
64656,MO,Ludlow,Livingston County,104237
21648,MD,Madison,Dorchester County,212390
79755,TX,Midkiff,Upton County,299502
5833,VT,Charleston,Orleans County,176269
50066,IA,Dawson,Dallas County,181325
45310,OH,Fort Recovery,Mercer County,144369
97842,OR,Imnaha,Wallowa County,356756
59336,MT,Ismay,Custer County,330531
59713,MT,Avon,Powell County,280353
56637,MN,Talmoon,Itasca County,166371
5083,VT,West Fairlee,Orange County,200198
13751,NY,Town Of Davenport,Delaware County,144747
56153,MN,Leota,Nobles County,87839
52359,IA,West Chester,Washington County,94493
76680,TX,Reagan,Falls County,162551
16725,PA,Bradford Township,McKean County,71961
96112,CA,Fort Bidwell,Modoc County,129483
76466,TX,Olden,Eastland County,105388
59743,MT,Melrose,Silver Bow County,187806
59525,MT,Gildford,Hill County,186423
43156,OH,Ashville,Pickaway County,94219
53003,WI,Ashippun,Dodge County,231727
17027,PA,Upper Allen Township,Cumberland County,233449
21916,MD,Elkton,Cecil County,315235
87512,TX,Fort Worth,Tarrant County,297932
45866,OH,Montezuma,Mercer County,94098
84331,UT,Portage,Box Elder County,286599
13814,NY,Town Of North Norwich,Chenango County,89271
79777,TX,Pyote,Ward County,65668
72085,AR,Letona,White County,68152
57738,SD,Fairburn,Custer County,207034
64164,MO,Kansas City,Jackson County,311342
62083,IL,Rosamond,Christian County,112903
97906,OR,Harper,Malheur County,279269
61936,IL,Cerro Gordo,Piatt County,69539
39162,MS,Satartia,Yazoo County,97157
59731,MT,Garrison,Powell County,282554
25203,WV,Danville,Boone County,105258
12973,NY,Town Of Piercefield,Saint Lawrence County,79992
21023,MD,Reisterstown,Baltimore County,512100
45147,OH,Loveland,Clermont County,169706
61552,IL,Mossville,Peoria County,86226
49917,MI,Calumet,Houghton County,59697
93954,CA,San Lucas,Monterey County,381134
77468,TX,Boling,Wharton County,130862
16694,PA,Broad Top Township,Bedford County,49742
7752,NJ,Middletown Township,Monmouth County,581286
4485,ME,Shirley,Piscataquis County,151302
76828,TX,Burkett,Coleman County,160633
62514,IL,Macon,Macon County,75838
61313,IL,Streator,La Salle County,163555
47845,IN,Coalmont,Clay County,54311
80802,CO,Arapahoe,Cheyenne County,176062
72083,AR,Keo,Lonoke County,80597
50433,IA,Dougherty,Cerro Gordo County,111407
94940,CA,Marshall,Marin County,1336057
49872,MI,Rapid River,Delta County,82167
59727,MT,Divide,Beaverhead County,351337
13806,NY,Town Of Meredith,Delaware County,151951
17253,PA,Saltillo,Huntingdon County,73706
75687,TX,Alpine,Brewster County,241681
71029,LA,Gilliam,Caddo Parish,84437
17246,PA,Letterkenny Township,Franklin County,187825
61852,IL,Longview,Champaign County,107743
57775,SD,Quinn,Pennington County,274346
52647,IA,Olds,Henry County,92277
72170,AR,Ulm,Prairie County,85364
54517,WI,Clam Lake,Ashland County,174007
25062,WV,Dry Creek,Raleigh County,65464
61243,IL,Deer Grove,Whiteside County,141772
13666,AK,Talkeetna,Matanuska Susitna Borough,38908
54561,WI,Star Lake,Vilas County,234612
83433,ID,Island Park,Fremont County,274804
81030,CO,La Junta,Otero County,139125
49748,MI,Hulbert,Chippewa County,78492
15520,PA,Jenner Township,Somerset County,73511
52056,IA,Luxemburg,Dubuque County,157920
18225,PA,Hazle Township,Luzerne County,95390
15561,PA,Lincoln Township,Somerset County,117187
50531,IA,Dolliver,Emmet County,111802
14166,NY,Pomfret,Chautauqua County,145333
72431,AR,Grubbs,Jackson County,32666
52758,IA,Long Grove,Scott County,149621
15087,PA,Rostraver Township,Westmoreland County,62238
60536,IL,Millbrook,Kendall County,255414
56517,MN,Beltrami,Polk County,172328
19430,PA,Skippack Township,Montgomery County,335508
67112,KS,Nashville,Kingman County,78588
13696,NY,Norwood,Saint Lawrence County,98477
53031,WI,Lima,Sheboygan County,197973
66746,KS,Hepler,Crawford County,69202
82423,WY,Deaver,Big Horn County,167162
56113,MN,Arco,Lincoln County,101903
57474,SD,Stratford,Brown County,158766
35070,AL,Garden City,Cullman County,99017
45132,OH,Leesburg,Highland County,72698
45819,OH,Buckland,Auglaize County,92286
61720,IL,Anchor,McLean County,99537
28367,NC,Norman,Richmond County,56180
24093,VA,Glen Lyn,Giles County,103690
5825,VT,Coventry,Orleans County,188464
74722,OK,Battiest,McCurtain County,154231
43463,OH,Perrysburg,Wood County,104097
94576,CA,Deer Park,Napa County,1259691
17081,PA,Plainfield,Cumberland County,167898
18463,PA,Sterling Township,Wayne County,222430
50155,IA,Macksburg,Madison County,99950
12745,NY,Delaware,Sullivan County,243760
76870,TX,Comanche,Comanche County,362453
30289,GA,Turin,Coweta County,359695
44678,OH,Dover,Tuscarawas County,113781
52543,IA,Cedar,Mahaska County,167878
15713,PA,Center Township,Indiana County,62411
15449,PA,Menallen Township,Fayette County,79840
15416,PA,South Union Township,Fayette County,98667
50038,IA,Waukee,Dallas County,250857
46943,IN,Laketon,Wabash County,80358
58266,ND,Niagara,Grand Forks County,112237
18619,PA,Hillsgrove Township,Sullivan County,133677
3883,NH,Tamworth,Carroll County,278605
13121,NY,Town Of New Haven,Oswego County,127859
67442,KS,Falun,Saline County,174866
95972,CA,Bangor,Butte County,336261
69144,NE,Keystone,Keith County,223300
18441,PA,Clifford Township,Susquehanna County,174414
68514,NE,Lincoln,Lancaster County,369785
6350,UT,Duck Creek Village,Kane County,208336
43951,OH,Lafferty,Belmont County,82622
14721,NY,Genesee,Allegany County,79033
51044,IA,Oto,Woodbury County,94267
22722,VA,Haywood,Madison County,268104
68441,NE,Steinauer,Pawnee County,126450
73544,OK,Gould,Harmon County,43426
97350,OR,Idanha,Linn County,235942
95545,CA,Garberville,Humboldt County,659831
46930,IN,Jonesboro,Grant County,60846
95385,CA,Vernalis,Stanislaus County,933185
15847,PA,Knox Township,Jefferson County,76282
35766,AL,Princeton,Jackson County,93125
18221,PA,Hazle Township,Luzerne County,110525
14463,NY,Seneca,Ontario County,143096
69026,NE,Danbury,Red Willow County,94877
59064,MT,Pompeys Pillar,Yellowstone County,256693
40161,KY,Payneville,Meade County,134865
61044,IL,Kent,Stephenson County,131550
84080,UT,Vernon,Tooele County,324597
75415,TX,Pecan Gap,Delta County,120502
81434,CO,Somerset,Gunnison County,281494
47596,IN,Edwardsport,Knox County,71295
27877,NC,Severn,Northampton County,79248
47337,IN,Dunreith,Henry County,90725
56226,MN,Clontarf,Swift County,136775
6753,CT,Cornwall,Litchfield County,583451
43985,OH,Holloway,Belmont County,46279
13774,NY,Town of Hancock,Delaware County,85765
41135,KY,Olive Hill,Carter County,78875
84630,UT,Fayette,Sanpete County,246895
59647,MT,East Helena,Lewis and Clark County,377602
81646,CO,Mesa,Mesa County,480246
53064,WI,Merton,Waukesha County,277133
15685,PA,Mt Pleasant Township,Westmoreland County,104175
49335,MI,Wayland,Allegan County,227003
53056,WI,Merton,Waukesha County,295905
68945,NE,Heartwell,Kearney County,203850
63849,MO,Gobler,Dunklin County,104341
44670,OH,East Canton,Stark County,87432
17239,PA,Dublin Township,Huntingdon County,185661
76937,TX,Eola,Concho County,261050
26544,WV,Maidsville,Monongalia County,127727
19472,PA,Douglass Township,Montgomery County,304895
4625,ME,Southwest Harbor,Hancock County,383421
16036,PA,Richland Township,Clarion County,82869
50582,IA,Rutland,Humboldt County,93797
49918,MI,Copper Harbor,Keweenaw County,224889
74646,OK,Nardin,Kay County,126163
50671,IA,Stanley,Buchanan County,153930
14542,NY,Clyde,Wayne County,105249
31081,GA,Ideal,Macon County,132423
75764,TX,Gallatin,Cherokee County,115909
49929,MI,Mass City,Ontonagon County,53391
78860,TX,El Indio,Maverick County,94185
49919,MI,Covington,Baraga County,95572
42130,KY,Summer Shade,Metcalfe County,146057
44659,OH,Apple Creek,Wayne County,130367
31810,GA,Geneva,Talbot County,87733
68834,NE,Eddyville,Dawson County,178597
23952,VA,Lunenburg,Lunenburg County,118562
74942,OK,Leflore,LeFlore County,77161
14785,NY,North Harmony,Chautauqua County,241488
59532,MT,Kremlin,Hill County,215469
64028,MO,Farley,Platte County,199193
14515,NY,Town of Greece,Monroe County,159502
55933,MN,Elkton,Mower County,203187
15764,PA,Oliver Township,Jefferson County,168123
43974,OH,Harrisville,Harrison County,70424
47997,IN,Delphi,Carroll County,83976
21720,MD,Smithsburg,Washington County,203411
77852,TX,Caldwell,Burleson County,158773
61940,IL,Metcalf,Edgar County,34022
88132,NM,Pep,Roosevelt County,142496
96129,CA,Beckwourth,Plumas County,287589
56160,MN,Odin,Watonwan County,95512
79517,TX,Fluvanna,Scurry County,109447
84308,UT,Cornish,Cache County,326930
30807,GA,Camak,Warren County,48182
21652,MD,Bozman,Talbot County,407962
5902,VT,Canaan,Essex County,86461
20839,MD,Beallsville,Montgomery County,558840
15821,PA,Benezett,Elk County,58419
62876,IL,Radom,Washington County,70969
13639,NY,Town Of Fine,Saint Lawrence County,48880
72553,AR,Magness,Independence County,67175
76261,TX,Ringgold,Montague County,78606
73731,OK,Dacoma,Woods County,77020
17310,PA,Cashtown-Mcknightstown,Adams County,227274
24269,VA,Clinchco,Dickenson County,45769
20660,MD,Mechanicsville,Saint Marys County,354574
97904,OR,Drewsey,Harney County,77498
61311,IL,Ancona,Livingston County,103501
15422,PA,Redstone Township,Fayette County,39481
61731,IL,Cropsey,McLean County,126919
74755,OK,Rufe,McCurtain County,81347
76845,TX,Gouldbusk,Coleman County,430481
28581,NC,Stacy,Carteret County,157854
82831,WY,Arvada,Sheridan County,354441
52164,IA,Randalia,Fayette County,137099
79378,TX,Brownfield,Terry County,66448
61372,IL,Troy Grove,La Salle County,110304
15488,PA,Menallen Township,Fayette County,115087
13695,AK,Willow,Matanuska Susitna Borough,159741
43916,OH,Bridgeport,Belmont County,174128
58223,ND,Cummings,Traill County,167509
88351,NM,Tinnie,Lincoln County,250151
78885,TX,Vanderpool,Bandera County,390940
84086,UT,Woodruff,Rich County,189066
23162,VA,Mechanicsville,Hanover County,376861
81335,CO,Pleasant View,Montezuma County,317014
74760,OK,Spencerville,Choctaw County,198806
63061,MO,Grubville,Franklin County,207662
97721,OR,Princeton,Harney County,290354
42047,KY,Hampton,Livingston County,43505
50040,IA,Boxholm,Boone County,63186
37394,TN,Morrison,Warren County,111199
95493,CA,Upper Lake,Lake County,502260
8315,NJ,Downe Township,Cumberland County,157726
12031,NY,Town Of Carlisle,Schoharie County,141636
67159,KS,Zenda,Kingman County,69004
25857,WV,Rhodell,Raleigh County,28420
53047,WI,Watertown,Jefferson County,226799
94021,CA,Pescadero,San Mateo County,979248
47969,IN,Newtown,Fountain County,72016
43791,OH,Zanesville,Muskingum County,81257
97848,OR,Kimberly,Grant County,515354
17943,PA,Lavelle-Locustdale,Schuylkill County,86905
68350,NE,Endicott,Jefferson County,70546
62672,IL,Nilwood,Macoupin County,55389
73539,OK,Elmer,Jackson County,83121
97336,OR,Sweet Home,Linn County,305983
22433,VA,Burr Hill,Orange County,271095
97884,OR,Unity,Baker County,225429
44636,OH,Dalton,Wayne County,225863
93634,CA,Lakeshore,Fresno County,414134
50631,IA,Frederika,Bremer County,88687
72453,AR,Peach Orchard,Clay County,43884
13834,NY,Town of Milford,Otsego County,146317
83468,ID,Tendoy,Lemhi County,490851
76885,TX,Valley Spring,Llano County,300916
61562,IL,Chillicothe,Peoria County,90173
12040,NY,Town Of Berlin,Rensselaer County,164060
74947,OK,Monroe,LeFlore County,74023
98575,WA,Quinault,Grays Harbor County,266261
22517,VA,Lancaster,Lancaster County,131175
65783,MO,Windyville,Dallas County,155988
62950,IL,Jacob,Jackson County,79454
75978,TX,Chireno,Nacogdoches County,146696
60147,IL,Geneva,Kane County,321471
65727,MO,Bolivar,Polk County,183135
65280,MO,Rush Hill,Audrain County,116568
79783,TX,Tarzan,Martin County,339988
50567,IA,Nemaha,Sac County,133983
40801,KY,Evarts,Harlan County,38595
96116,CA,Likely,Modoc County,211883
59830,MT,Saint Regis,Mineral County,275322
12784,NY,Thompson,Sullivan County,268263
27978,NC,Stumpy Point,Dare County,242119
40036,KY,Lockport,Henry County,116871
18245,PA,Rush Township,Schuylkill County,119341
73733,OK,Douglas,Garfield County,96666
79535,TX,Maryneal,Nolan County,121705
45316,OH,Yellow Springs,Greene County,139849
51648,IA,Percival,Fremont County,123979
83827,ID,Elk River,Clearwater County,145018
15553,PA,New Baltimore,Somerset County,78663
18933,PA,Solebury Township,Bucks County,804095
84638,UT,Leamington,Millard County,217275
51447,IA,Kirkman,Shelby County,149234
59067,MT,Rapelje,Stillwater County,257673
16328,PA,Hydetown,Crawford County,87406
8248,NJ,Strathmere,Cape May County,1027416
86433,AZ,Peach Springs,Mohave County,107231
99151,WA,Marcus,Stevens County,129812
68381,NE,Liberty,Gage County,116183
84076,UT,Lapoint,Uintah County,284996
98832,WA,Krupp,Grant County,240776
85619,AZ,Benson,Cochise County,450892
99131,WA,Gifford,Stevens County,326048
54933,WI,Embarrass,Waupaca County,90097
61539,IL,Glasford,Peoria County,55931
77481,TX,Thompsons,Fort Bend County,236566
59633,MT,Canyon Creek,Lewis and Clark County,347155
57791,SD,Wasta,Pennington County,154326
67868,KS,Pierceville,Finney County,165782
43458,OH,Rocky Ridge,Ottawa County,65837
15544,PA,Jenner Township,Somerset County,90228
64165,MO,Kansas City,Jackson County,351878
14169,NY,Wales,Erie County,239095
61743,IL,Graymont,Livingston County,127873
82838,WY,Parkman,Sheridan County,355938
63828,MO,Canalou,New Madrid County,34056
58004,ND,Amenia,Cass County,169481
43077,OH,Unionville Center,Union County,149243
81033,CO,Ordway,Crowley County,63501
14732,NY,Town Of Ellington,Chautauqua County,78303
95735,CA,Twin Bridges,El Dorado County,398296
43111,OH,Nelsonville,Athens County,63934
47875,IN,Dana,Vermillion County,35010
25008,WV,Artie,Raleigh County,43592
61416,IL,Bardolph,McDonough County,36184
50239,IA,Saint Anthony,Marshall County,108592
14774,NY,Richburg,Allegany County,60063
16940,PA,Nelson Township,Tioga County,205381
16223,PA,Mahoning Township,Armstrong County,83361
24322,VA,Cripple Creek,Wythe County,97764
56325,MN,Elrosa,Stearns County,165294
18916,PA,Plumstead Township,Bucks County,469328
4271,ME,Paris,Oxford County,265905
43350,OH,Sparta,Morrow County,143110
59733,MT,Goldcreek,Powell County,312592
77432,TX,Danevang,Wharton County,120490
22741,VA,Stevensburg,Culpeper County,332205
56089,MN,Twin Lakes,Freeborn County,85297
47226,IN,Columbus,Bartholomew County,126957
47382,IN,Winchester,Randolph County,47620
22948,VA,Culpeper,Culpeper County,326909
44850,OH,Willard,Huron County,92612
72679,AR,Tilly,Pope County,112648
65327,MO,Emma,Lafayette County,124798
41226,KY,Keaton,Johnson County,54716
76459,TX,Jermyn,Jack County,328973
62537,IL,Harristown,Macon County,84692
45789,OH,Wingett Run,Washington County,126453
18084,PA,Green Lane,Montgomery County,298281
62517,IL,Bulpitt,Christian County,45712
40339,KY,Versailles,Woodford County,71035
16217,PA,Barnett Township,Forest County,129501
74636,OK,Deer Creek,Grant County,99403
50545,IA,Hardy,Humboldt County,131470
30451,GA,Pulaski,Candler County,142811
18340,PA,Westfall Township,Pike County,246439
24464,VA,Montebello,Nelson County,272136
76888,TX,Voss,Coleman County,180348
65589,MO,Yukon,Texas County,173757
14707,NY,Town Of Alma,Allegany County,39638
26339,WV,Center Point,Doddridge County,66697
95720,CA,Kyburz,El Dorado County,351091
93528,CA,Johannesburg,Kern County,105737
42758,KY,Campbellsville,Taylor County,72877
16937,PA,Harrison Township,Potter County,68778
45888,OH,Wapakoneta,Auglaize County,95708
22729,VA,Rapidan,Culpeper County,266060
46345,IN,La Porte,La Porte County,136261
93287,CA,Woody,Kern County,337475
99152,WA,Metaline,Pend Oreille County,208773
47574,IN,Rome,Perry County,113196
18212,PA,East Penn Township,Carbon County,192315
98609,WA,Kelso,Cowlitz County,339905
4541,ME,Bristol,Lincoln County,535919
52221,IA,Guernsey,Poweshiek County,141397
51452,IA,Lidderdale,Carroll County,89728
61276,IL,Sherrard,Mercer County,151749
21718,MD,Burkittsville,Frederick County,336057
4925,ME,Caratunk,Somerset County,129593
61435,IL,Gerlaw,Warren County,132680
45899,OH,Ohio City,Van Wert County,52768
68364,NE,Goehner,Seward County,151403
64072,MO,Missouri City,Clay County,132045
43317,OH,Fredericktown,Knox County,139341
75858,TX,Ratcliff,Houston County,149310
98621,WA,Grays River,Wahkiakum County,287176
47392,IN,Richmond,Wayne County,117516
88338,NM,Capitan,Lincoln County,226610
20627,MD,Leonardtown,Saint Marys County,345428
16633,PA,Broad Top Township,Bedford County,93111
16733,PA,Hamlin Township,McKean County,38373
61848,IL,Henning,Vermilion County,52223
60144,IL,Kaneville,Kane County,324784
74837,OK,Cromwell,Seminole County,46234
56711,MN,Angle Inlet,Lake of the Woods County,226139
15770,PA,Ringgold Township,Jefferson County,115016
7880,NJ,Great Meadows-Vienna,Warren County,271204
19478,PA,Spring Mount,Montgomery County,294317
2713,MA,Gosnold,Dukes County,1019236
45352,OH,Palestine,Darke County,72869
80823,CO,Karval,Lincoln County,130551
1347,MA,Montague,Franklin County,166514
56335,MN,Greenwald,Stearns County,164796
15532,PA,Elk Lick Township,Somerset County,85656
75658,TX,Joinerville,Rusk County,119900
46508,IN,Burket,Kosciusko County,125339
62266,IL,New Baden,Clinton County,126583
25048,WV,Colcord,Raleigh County,38752
51340,IA,Fostoria,Clay County,111422
66714,KS,Benedict,Wilson County,94714
